epoch,loss,loss/data,loss/ic,loss/res,loss/zeta,lr,step
40,0.5615522265434265,0.06050320342183113,0.49978676438331604,0.0012622661888599396,0.031637538224458694,,4099
,,,,,,0.0005,4100
41,0.5615426898002625,0.06050317361950874,0.4997875392436981,0.00125203188508749,0.03183479234576225,,4199
,,,,,,0.0005,4200
42,0.5615333914756775,0.06050317361950874,0.4997881352901459,0.0012418783735483885,0.03203876316547394,,4299
,,,,,,0.0005,4300
43,0.5615238547325134,0.06050317361950874,0.4997888207435608,0.0012317551299929619,0.032249320298433304,,4399
,,,,,,0.0005,4400
44,0.5615140795707703,0.06050317361950874,0.4997895061969757,0.001221580896526575,0.032466258853673935,,4499
,,,,,,0.0005,4500
45,0.5615044832229614,0.060503143817186356,0.49979010224342346,0.0012112727854400873,0.03268912434577942,,4599
,,,,,,0.0005,4600
46,0.5614946484565735,0.06050315126776695,0.49979081749916077,0.0012007815530523658,0.03291710838675499,,4699
,,,,,,0.0005,4700
47,0.5614848136901855,0.06050313264131546,0.49979156255722046,0.0011900907848030329,0.03314892202615738,,4799
,,,,,,0.0005,4800
48,0.5614746809005737,0.060503099113702774,0.4997924864292145,0.0011792139848694205,0.03338276594877243,,4899
,,,,,,0.0005,4900
49,0.5614644289016724,0.06050312519073486,0.49979305267333984,0.0011681895703077316,0.033616673201322556,,4999
,,,,,,0.0005,5000
50,0.561454176902771,0.060503099113702774,0.49979403614997864,0.001157061429694295,0.03384854272007942,,5099
,,,,,,0.0005,5100
51,0.5614437460899353,0.06050308793783188,0.49979496002197266,0.0011458658846095204,0.03407628834247589,,5199
,,,,,,0.0005,5200
52,0.5614335536956787,0.060503069311380386,0.4997957944869995,0.001134631340391934,0.03429776430130005,,5299
,,,,,,0.0005,5300
53,0.5614233016967773,0.06050308793783188,0.49979668855667114,0.0011233859695494175,0.03451056033372879,,5399
,,,,,,0.0005,5400
54,0.5614126920700073,0.06050308793783188,0.49979761242866516,0.0011121609713882208,0.03471202775835991,,5499
,,,,,,0.0005,5500
55,0.5614026188850403,0.060503095388412476,0.49979862570762634,0.0011010082671418786,0.03489949181675911,,5599
,,,,,,0.0005,5600
56,0.5613927245140076,0.060503099113702774,0.4997996687889099,0.001089954050257802,0.03507053479552269,,5699
,,,,,,0.0005,5700
57,0.5613826513290405,0.06050308793783188,0.4998006820678711,0.0010790189262479544,0.035223156213760376,,5799
,,,,,,0.0005,5800
58,0.5613731741905212,0.060503069311380386,0.4998018145561218,0.0010682016145437956,0.035355981439352036,,5899
,,,,,,0.0005,5900
59,0.5613635182380676,0.06050306558609009,0.49980291724205017,0.0010574994375929236,0.03546803072094917,,5999
,,,,,,0.0005,6000
60,0.5613542199134827,0.06050307676196098,0.4998041093349457,0.0010469151893630624,0.03555880859494209,,6099
,,,,,,0.0005,6100
61,0.5613449215888977,0.06050306558609009,0.49980542063713074,0.0010364565532654524,0.035628195852041245,,6199
,,,,,,0.0005,6200
62,0.5613359808921814,0.060503046959638596,0.49980664253234863,0.0010260706767439842,0.03567676246166229,,6299
,,,,,,0.0005,6300
63,0.5613266229629517,0.06050298362970352,0.4998079538345337,0.0010156292701140046,0.03570615127682686,,6399
,,,,,,0.0005,6400
64,0.5613172650337219,0.060503039509058,0.49980923533439636,0.001005002879537642,0.035719096660614014,,6499
,,,,,,0.0005,6500
65,0.5613076090812683,0.06050306558609009,0.49981045722961426,0.0009941713651642203,0.035719096660614014,,6599
,,,,,,0.0005,6600
66,0.5612980127334595,0.06050313264131546,0.4998115599155426,0.0009831461356952786,0.03571007400751114,,6699
,,,,,,0.0005,6700
67,0.5612877607345581,0.060503143817186356,0.49981269240379333,0.0009718897053971887,0.03569600731134415,,6799
,,,,,,0.0005,6800
68,0.561277449131012,0.060503218322992325,0.4998137354850769,0.0009604867082089186,0.0356808640062809,,6899
,,,,,,0.0005,6900
69,0.5612677931785583,0.060503218322992325,0.49981454014778137,0.0009500303422100842,0.03566739708185196,,6999
,,,,,,0.0005,7000
70,0.5612611770629883,0.060502778738737106,0.4998149871826172,0.0009433592786081135,0.0356515608727932,,7099
,,,,,,0.0005,7100
71,0.5612605214118958,0.060500551015138626,0.4998146891593933,0.000945303647313267,0.03560880571603775,,7199
,,,,,,0.0005,7200
72,0.5612524151802063,0.060499101877212524,0.49981534481048584,0.0009379069088026881,0.03554778918623924,,7299
,,,,,,0.0005,7300
73,0.5612411499023438,0.060499146580696106,0.4998162090778351,0.0009259678772650659,0.035493332892656326,,7399
,,,,,,0.0005,7400
74,0.5612300038337708,0.06049913913011551,0.4998168349266052,0.0009139553876593709,0.03544620797038078,,7499
,,,,,,0.0005,7500
75,0.5612196326255798,0.060499414801597595,0.49981775879859924,0.0009023279999382794,0.03541495278477669,,7599
,,,,,,0.0005,7600
76,0.5612074732780457,0.060499608516693115,0.49981850385665894,0.0008890455937944353,0.03541094809770584,,7699
,,,,,,0.0005,7700
77,0.5611924529075623,0.06049930304288864,0.4998190402984619,0.0008741471101529896,0.035435136407613754,,7799
,,,,,,0.0005,7800
78,0.5611824989318848,0.06049887090921402,0.49981996417045593,0.0008638767176307738,0.03548435494303703,,7899
,,,,,,0.0005,7900
79,0.5613768696784973,0.06049903482198715,0.49981021881103516,0.0010677240788936615,0.03548814728856087,,7999
,,,,,,0.0005,8000
80,0.5611977577209473,0.06049774959683418,0.49981215596199036,0.000887955364305526,0.03534422442317009,,8099
,,,,,,0.0005,8100
81,0.5611525177955627,0.06049976125359535,0.4998188614845276,0.0008337286999449134,0.03553919494152069,,8199
,,,,,,0.0005,8200
82,0.5611507892608643,0.060499418526887894,0.49982255697250366,0.0008288438548333943,0.035805221647024155,,8299
,,,,,,0.0005,8300
83,0.5615386962890625,0.060504913330078125,0.49985194206237793,0.0011817942140623927,0.03597857803106308,,8399
,,,,,,0.0005,8400
84,0.5611135363578796,0.0604974739253521,0.49983808398246765,0.0007779488223604858,0.03633810579776764,,8499
,,,,,,0.0005,8500
85,0.5611158609390259,0.06049994379281998,0.49983909726142883,0.0007769081275910139,0.0369962714612484,,8599
,,,,,,0.0005,8600
86,0.5621110200881958,0.06050310656428337,0.49979740381240845,0.0018105728086084127,0.037073586136102676,,8699
,,,,,,0.0005,8700
87,0.5610364675521851,0.06049690023064613,0.499819278717041,0.0007203675922937691,0.03781481459736824,,8799
,,,,,,0.0005,8800
88,0.5610396862030029,0.0605001226067543,0.4998195171356201,0.0007201549015007913,0.03905666619539261,,8899
,,,,,,0.0005,8900
89,0.5610420107841492,0.06050021946430206,0.4998166561126709,0.0007251009228639305,0.0406247042119503,,8999
,,,,,,0.0005,9000
90,0.5610992312431335,0.060501277446746826,0.49982139468193054,0.0007767097558826208,0.04266439005732536,,9099
,,,,,,0.0005,9100
91,0.561248779296875,0.06049912050366402,0.4997901916503906,0.0009596437448635697,0.04531455412507057,,9199
,,,,,,0.0005,9200
92,0.561174750328064,0.060496050864458084,0.4997944235801697,0.0008842445095069706,0.04774869233369827,,9299
,,,,,,0.0005,9300
93,0.5609927773475647,0.06049909070134163,0.4997788667678833,0.0007147823343984783,0.05176771059632301,,9399
,,,,,,0.00025,9400
94,0.6016170978546143,0.06053677201271057,0.4999152719974518,0.04116504266858101,0.057418763637542725,,9499
,,,,,,0.00025,9500
95,0.6495488882064819,0.06060302257537842,0.4996401369571686,0.08930574357509613,0.054753657430410385,,9599
,,,,,,0.00025,9600
96,0.5751895308494568,0.06052667275071144,0.4997576177120209,0.014905458316206932,0.05174991488456726,,9699
,,,,,,0.00025,9700
97,0.562524139881134,0.06056705489754677,0.49976831674575806,0.002188662998378277,0.052588269114494324,,9799
,,,,,,0.00025,9800
98,0.5618047714233398,0.060517650097608566,0.499849408864975,0.001437666011042893,0.053866028785705566,,9899
,,,,,,0.00025,9900
99,0.5613239407539368,0.06049230322241783,0.4997638761997223,0.0010677250102162361,0.055369678884744644,,9999
,,,,,,0.00025,10000
100,0.5617228746414185,0.06050281971693039,0.49981850385665894,0.0014013058971613646,0.0563085563480854,,10099
,,,,,,0.00025,10100
101,0.5614526271820068,0.060493677854537964,0.4997101426124573,0.0012487302301451564,0.05793437361717224,,10199
,,,,,,0.00025,10200
102,0.5616059303283691,0.06051180884242058,0.4996784031391144,0.0014154566451907158,0.059553369879722595,,10299
,,,,,,0.00025,10300
103,0.5615622997283936,0.060486748814582825,0.49968379735946655,0.001392003963701427,0.0600217767059803,,10399
,,,,,,0.00025,10400
104,0.561557948589325,0.06051328033208847,0.49971693754196167,0.0013276705285534263,0.060458727180957794,,10499
,,,,,,0.00025,10500
105,0.5615365505218506,0.06048809736967087,0.49970322847366333,0.0013453467981889844,0.06095273420214653,,10599
,,,,,,0.00025,10600
106,0.561562716960907,0.060513995587825775,0.49972963333129883,0.001319113769568503,0.06146781146526337,,10699
,,,,,,0.00025,10700
107,0.5615395903587341,0.06048934906721115,0.4997096657752991,0.0013405905338004231,0.06210990622639656,,10799
,,,,,,0.00025,10800
108,0.5615731477737427,0.06051436811685562,0.49973320960998535,0.001325493329204619,0.06274740397930145,,10899
,,,,,,0.00025,10900
109,0.5615482926368713,0.060490697622299194,0.4997086822986603,0.0013488560216501355,0.06357623636722565,,10999
,,,,,,0.00025,11000
110,0.5615795850753784,0.060514360666275024,0.4997311532497406,0.0013342449674382806,0.06434959173202515,,11099
,,,,,,0.00025,11100
111,0.5615550875663757,0.060491856187582016,0.4997025430202484,0.0013607107102870941,0.06538771837949753,,11199
,,,,,,0.00025,11200
112,0.5615808963775635,0.06051405146718025,0.4997248649597168,0.0013420578325167298,0.06630036234855652,,11299
,,,,,,0.00025,11300
113,0.5615584254264832,0.06049260124564171,0.49969300627708435,0.0013725931057706475,0.06756387650966644,,11399
,,,,,,0.00025,11400
114,0.5615770220756531,0.060513634234666824,0.49971503019332886,0.001348392223007977,0.06861340999603271,,11499
,,,,,,0.00025,11500
115,0.5615584850311279,0.060493145138025284,0.4996815025806427,0.0013837862061336637,0.0701090544462204,,11599
,,,,,,0.00025,11600
116,0.5615678429603577,0.06051310524344444,0.49970194697380066,0.0013528268318623304,0.07127901166677475,,11699
,,,,,,0.00025,11700
117,0.5615560412406921,0.060493290424346924,0.4996682107448578,0.001394476043060422,0.07299211621284485,,11799
,,,,,,0.00025,11800
118,0.5615519285202026,0.06051253527402878,0.4996848702430725,0.0013547251001000404,0.07425924390554428,,11899
,,,,,,0.00025,11900
119,0.561545193195343,0.06049264594912529,0.4996502101421356,0.0014023530529811978,0.07615817338228226,,11999
,,,,,,0.00025,12000
120,0.5615338087081909,0.06051192805171013,0.49966463446617126,0.00135706621222198,0.07757073640823364,,12099
,,,,,,0.00025,12100
121,0.561532199382782,0.06049168109893799,0.4996284246444702,0.0014119766419753432,0.07970089465379715,,12199
,,,,,,0.00025,12200
122,0.5615106225013733,0.06051125377416611,0.49964046478271484,0.0013590267626568675,0.08129078894853592,,12299
,,,,,,0.00025,12300
123,0.5615078806877136,0.06049010530114174,0.49960166215896606,0.00141623814124614,0.08368481695652008,,12399
,,,,,,0.00025,12400
124,0.5615949034690857,0.060510240495204926,0.4996037483215332,0.0014810756547376513,0.08548343181610107,,12499
,,,,,,0.00025,12500
125,0.561714231967926,0.06048532575368881,0.4995536506175995,0.0016752618830651045,0.08726079016923904,,12599
,,,,,,0.00025,12600
126,0.5615044832229614,0.06050839275121689,0.4995786249637604,0.0014173282543197274,0.08927609771490097,,12699
,,,,,,0.00025,12700
127,0.5618958473205566,0.06048471853137016,0.49952325224876404,0.0018880893476307392,0.09192601591348648,,12799
,,,,,,0.00025,12800
128,0.5614904761314392,0.06050417572259903,0.49954935908317566,0.0014370218850672245,0.09411836415529251,,12899
,,,,,,0.00025,12900
129,0.5649853348731995,0.060557201504707336,0.49932411313056946,0.005104116629809141,0.1004319116473198,,12999
,,,,,,0.00025,13000
130,0.5845102071762085,0.06051220744848251,0.4992431104183197,0.024754920974373817,0.1031278669834137,,13099
,,,,,,0.00025,13100
131,0.5621301531791687,0.06048797443509102,0.49947860836982727,0.0021635936573147774,0.1081659272313118,,13199
,,,,,,0.00025,13200
132,0.6447210907936096,0.060442835092544556,0.4986215829849243,0.08565681427717209,0.11750074476003647,,13299
,,,,,,0.00025,13300
133,0.5859829783439636,0.06016136333346367,0.49941280484199524,0.026408866047859192,0.1158718392252922,,13399
,,,,,,0.00025,13400
134,0.5674429535865784,0.060458775609731674,0.4995262324810028,0.007458062842488289,0.11488323658704758,,13499
,,,,,,0.00025,13500
135,0.5648634433746338,0.06065437197685242,0.49969804286956787,0.0045111230574548244,0.1152922511100769,,13599
,,,,,,0.00025,13600
136,0.5624110698699951,0.06048586592078209,0.49934497475624084,0.002580284606665373,0.11786659061908722,,13699
,,,,,,0.00025,13700
137,0.5626158118247986,0.06051124259829521,0.4994432032108307,0.0026615136303007603,0.11842118203639984,,13799
,,,,,,0.00025,13800
138,0.6057877540588379,0.06049098074436188,0.49941426515579224,0.04588253051042557,0.12078604847192764,,13899
,,,,,,0.00025,13900
139,0.5629867315292358,0.06047268584370613,0.49911582469940186,0.0033981595188379288,0.12276942282915115,,13999
,,,,,,0.00025,14000
140,0.5612577199935913,0.06047974154353142,0.4992932081222534,0.0014846401754766703,0.12454981356859207,,14099
,,,,,,0.00025,14100
141,0.5608223676681519,0.06050027534365654,0.49922895431518555,0.0010933659505099058,0.12690487504005432,,14199
,,,,,,0.00025,14200
142,0.5708754062652588,0.06044112518429756,0.49923866987228394,0.011195487342774868,0.1289513111114502,,14299
,,,,,,0.00025,14300
143,0.5698594450950623,0.060482610017061234,0.499418705701828,0.009958097711205482,0.12898999452590942,,14399
,,,,,,0.00025,14400
144,0.5615279078483582,0.06054763123393059,0.4995437562465668,0.0014365497045218945,0.12945151329040527,,14499
,,,,,,0.00025,14500
145,0.560810923576355,0.06050105765461922,0.49918726086616516,0.0011224511545151472,0.13307103514671326,,14599
,,,,,,0.00025,14600
146,0.5617450475692749,0.060492075979709625,0.4994262754917145,0.0018267577979713678,0.13661770522594452,,14699
,,,,,,0.00025,14700
147,0.5612454414367676,0.06046188250184059,0.4993850588798523,0.0013985233381390572,0.1384432315826416,,14799
,,,,,,0.00025,14800
148,0.5612061619758606,0.06049735099077225,0.4993492662906647,0.0013596725184470415,0.13931594789028168,,14899
,,,,,,0.00025,14900
149,0.5606744885444641,0.06050776317715645,0.4991256296634674,0.0010410444810986519,0.14220046997070312,,14999
,,,,,,0.000125,15000
150,0.5607296824455261,0.06049404293298721,0.4991442859172821,0.0010912992293015122,0.14566387236118317,,15099
,,,,,,0.000125,15100
151,0.5614146590232849,0.06054690480232239,0.49910634756088257,0.0017613492673262954,0.1491626799106598,,15199
,,,,,,0.000125,15200
152,0.5605208873748779,0.06050129979848862,0.4991462826728821,0.0008734364528208971,0.15144187211990356,,15299
,,,,,,0.000125,15300
153,0.5601872801780701,0.060492467135190964,0.4991675317287445,0.0005274425493553281,0.15347859263420105,,15399
,,,,,,0.000125,15400
154,0.5602423548698425,0.06048043817281723,0.49901893734931946,0.0007430349360220134,0.1557612121105194,,15499
,,,,,,0.000125,15500
155,0.5606163740158081,0.06050560250878334,0.4991745054721832,0.0009363886783830822,0.15774963796138763,,15599
,,,,,,0.000125,15600
156,0.5602006912231445,0.06049242988228798,0.49906468391418457,0.0006435536779463291,0.16007386147975922,,15699
,,,,,,0.000125,15700
157,0.5602173209190369,0.060478270053863525,0.4989084005355835,0.0008306597010232508,0.16301871836185455,,15799
,,,,,,0.000125,15800
158,0.5600944757461548,0.060483869165182114,0.4989607036113739,0.0006498637958429754,0.16505730152130127,,15899
,,,,,,0.000125,15900
159,0.5653566122055054,0.060464732348918915,0.4990995526313782,0.005792225711047649,0.16884839534759521,,15999
,,,,,,0.000125,16000
160,0.560562789440155,0.06045833230018616,0.49917906522750854,0.0009252831223420799,0.1692289263010025,,16099
,,,,,,0.000125,16100
161,0.560263991355896,0.06048327684402466,0.4988243579864502,0.0009563345229253173,0.1728661060333252,,16199
,,,,,,0.000125,16200
162,0.5601920485496521,0.06047413870692253,0.4988124370574951,0.0009054304100573063,0.17494484782218933,,16299
,,,,,,0.000125,16300
163,0.5603634715080261,0.06048618629574776,0.4988303780555725,0.0010467750253155828,0.17651449143886566,,16399
,,,,,,0.000125,16400
164,0.5603811144828796,0.06047471985220909,0.4988354444503784,0.0010710237547755241,0.1792355626821518,,16499
,,,,,,0.000125,16500
165,0.5601478219032288,0.06048036366701126,0.49891427159309387,0.0007533180760219693,0.18239158391952515,,16599
,,,,,,0.000125,16600
166,0.5602609515190125,0.060494378209114075,0.4987891614437103,0.000977607094682753,0.18516869843006134,,16699
,,,,,,0.000125,16700
167,0.5600883960723877,0.060470301657915115,0.4986298680305481,0.0009880084544420242,0.18875652551651,,16799
,,,,,,0.000125,16800
168,0.560063362121582,0.06047268211841583,0.49865660071372986,0.0009341436671093106,0.19177155196666718,,16899
,,,,,,0.000125,16900
169,0.5599493980407715,0.060506422072649,0.49858710169792175,0.000856091792229563,0.19770638644695282,,16999
,,,,,,0.000125,17000
170,0.5599898099899292,0.060465507209300995,0.4985523521900177,0.0009719682857394218,0.20318156480789185,,17099
,,,,,,0.000125,17100
171,0.5601613521575928,0.060473036020994186,0.49863091111183167,0.0010573659092187881,0.2076919674873352,,17199
,,,,,,0.000125,17200
172,0.5599357485771179,0.06047168746590614,0.49860382080078125,0.0008602696470916271,0.21139946579933167,,17299
,,,,,,0.000125,17300
173,0.5602668523788452,0.06050073727965355,0.498578280210495,0.0011877055512741208,0.21585099399089813,,17399
,,,,,,0.000125,17400
174,0.568031907081604,0.060452867299318314,0.4981420338153839,0.009436985477805138,0.21950864791870117,,17499
,,,,,,0.000125,17500
175,0.5608803629875183,0.06049041822552681,0.49882251024246216,0.0015675158938392997,0.22137948870658875,,17599
,,,,,,0.000125,17600
176,0.5602311491966248,0.06047924980521202,0.49852699041366577,0.0012248189887031913,0.22400406002998352,,17699
,,,,,,0.000125,17700
177,0.5599924325942993,0.060499824583530426,0.49844321608543396,0.0010494377929717302,0.22773654758930206,,17799
,,,,,,0.000125,17800
178,0.5598949790000916,0.0604654923081398,0.49831634759902954,0.0011131628416478634,0.23029033839702606,,17899
,,,,,,0.000125,17900
179,0.5600401163101196,0.06046110764145851,0.498291015625,0.0012879841960966587,0.23390573263168335,,17999
,,,,,,0.000125,18000
180,0.5609368085861206,0.060418616980314255,0.49836036562919617,0.002157798269763589,0.23819592595100403,,18099
,,,,,,0.000125,18100
181,0.5600734949111938,0.06046231836080551,0.4982829689979553,0.0013280885759741068,0.24076411128044128,,18199
,,,,,,0.000125,18200
182,0.5597336292266846,0.060469407588243484,0.49814754724502563,0.0011169005883857608,0.245650514960289,,18299
,,,,,,0.000125,18300
183,0.5598177909851074,0.060454875230789185,0.49811798334121704,0.0012450586073100567,0.24957092106342316,,18399
,,,,,,0.000125,18400
184,0.5597254633903503,0.060456469655036926,0.49819549918174744,0.0010733812814578414,0.25304344296455383,,18499
,,,,,,0.000125,18500
185,0.5597198605537415,0.06046031042933464,0.49816015362739563,0.0010994253680109978,0.2579587996006012,,18599
,,,,,,0.000125,18600
186,0.560002863407135,0.060468439012765884,0.49818745255470276,0.0013469296973198652,0.2623174488544464,,18699
,,,,,,0.000125,18700
187,0.5600911378860474,0.060464464128017426,0.4980926811695099,0.0015339571982622147,0.26410916447639465,,18799
,,,,,,0.000125,18800
188,0.5596954226493835,0.06045465171337128,0.4980372190475464,0.0012034454848617315,0.2672273814678192,,18899
,,,,,,0.000125,18900
189,0.562830924987793,0.06045147031545639,0.4981500506401062,0.004229510668665171,0.2705192565917969,,18999
,,,,,,0.000125,19000
190,0.5611090660095215,0.060419756919145584,0.4980721175670624,0.002617254387587309,0.2734907865524292,,19099
,,,,,,0.000125,19100
191,0.559710681438446,0.06046092510223389,0.4979362189769745,0.001313653658144176,0.2776501178741455,,19199
,,,,,,0.000125,19200
192,0.5596868991851807,0.060462500900030136,0.49786531925201416,0.0013591406168416142,0.2818642556667328,,19299
,,,,,,0.000125,19300
193,0.5595974326133728,0.060453277081251144,0.4977739751338959,0.0013702098513022065,0.2878011465072632,,19399
,,,,,,0.000125,19400
194,0.5596495866775513,0.060460418462753296,0.497712641954422,0.001476457342505455,0.2923225164413452,,19499
,,,,,,0.000125,19500
195,0.5602361559867859,0.060418616980314255,0.4977703094482422,0.0020472630858421326,0.2981377840042114,,19599
,,,,,,0.000125,19600
196,0.5598933100700378,0.060452233999967575,0.4977402687072754,0.0017006642883643508,0.3018312454223633,,19699
,,,,,,0.000125,19700
197,0.5600106716156006,0.06050700694322586,0.4976571798324585,0.001846532803028822,0.3059609830379486,,19799
,,,,,,0.000125,19800
198,0.5596622824668884,0.0604495108127594,0.4974701702594757,0.0017425694968551397,0.3107549846172333,,19899
,,,,,,0.000125,19900
199,0.5599384307861328,0.06046104058623314,0.49749505519866943,0.001982347574084997,0.3150753974914551,,19999
,,,,,,0.000125,20000
200,0.5600046515464783,0.060401808470487595,0.49749329686164856,0.0021095124538987875,0.3192714750766754,,20099
,,,,,,0.000125,20100
201,0.5608084201812744,0.06043170019984245,0.49764105677604675,0.0027354303747415543,0.32313963770866394,,20199
,,,,,,0.000125,20200
202,0.5592909455299377,0.060448698699474335,0.4975453019142151,0.00129698624368757,0.3276948034763336,,20299
,,,,,,0.000125,20300
203,0.5595399141311646,0.06044260412454605,0.4972766041755676,0.0018206445965915918,0.33359310030937195,,20399
,,,,,,0.000125,20400
204,0.5593135952949524,0.060450151562690735,0.4973295331001282,0.0015338283265009522,0.3391713500022888,,20499
,,,,,,0.000125,20500
205,0.559206485748291,0.06043136119842529,0.49733778834342957,0.0014373089652508497,0.34596189856529236,,20599
,,,,,,6.25e-05,20600
206,0.5590530633926392,0.060435082763433456,0.4972756803035736,0.001342298579402268,0.3514676094055176,,20699
,,,,,,6.25e-05,20700
207,0.558996319770813,0.06044098362326622,0.49723321199417114,0.0013222279958426952,0.3552640974521637,,20799
,,,,,,6.25e-05,20800
208,0.5589950680732727,0.06042810156941414,0.49715787172317505,0.001409232383593917,0.3584636449813843,,20899
,,,,,,6.25e-05,20900
209,0.5590043663978577,0.06044375151395798,0.4970810115337372,0.0014796109171584249,0.36196985840797424,,20999
,,,,,,6.25e-05,21000
210,0.559002697467804,0.06042250245809555,0.4971056282520294,0.0014743348583579063,0.3662916421890259,,21099
,,,,,,6.25e-05,21100
211,0.5589863657951355,0.06042999401688576,0.4970179796218872,0.0015383296413347125,0.3706400990486145,,21199
,,,,,,6.25e-05,21200
